INFO: setting server port as: 2222
INFO: Waiting for incoming connection...
[#WORKER#] 46672.354881 Worker Thread Alive!
[#WORKER#] 46719.387356 Still Alive!
R267:46719.270585,0.200311,46719.270615,46719.470927
R268:46719.535129,0.109188,46719.535152,46719.644342
R269:46719.879120,0.094670,46719.879167,46719.973839
R270:46719.967806,0.103733,46719.973887,46720.077621
R271:46720.119251,0.016057,46720.119279,46720.135336
R272:46720.248168,0.003352,46720.248196,46720.251548
R273:46720.392378,0.073012,46720.392400,46720.465413
R274:46720.593558,0.072371,46720.593590,46720.665961
R275:46720.891480,0.067297,46720.891509,46720.958806
R276:46720.911417,0.004972,46720.958832,46720.963804
R277:46721.030437,0.048558,46721.030469,46721.079027
R278:46721.311116,0.060170,46721.311151,46721.371326
[#WORKER#] 46721.388753 Still Alive!
R279:46721.480358,0.053286,46721.480400,46721.533687
R280:46721.506311,0.052217,46721.533730,46721.585947
R281:46721.553627,0.126442,46721.585984,46721.712427
R282:46721.556574,0.167636,46721.712503,46721.880142
R283:46721.698714,0.059193,46721.880194,46721.939388
R284:46721.844410,0.533184,46721.939414,46722.472600
R285:46721.952574,0.007716,46722.472679,46722.480396
R286:46721.962672,0.090951,46722.480462,46722.571413
R287:46722.133327,0.024819,46722.571443,46722.596265
R288:46722.175345,0.257063,46722.596323,46722.853388
R289:46722.341220,0.062148,46722.853462,46722.915610
R290:46722.565499,0.190104,46722.915648,46723.105752
[#WORKER#] 46723.389797 Still Alive!
R291:46722.661744,0.297418,46723.105777,46723.403196
R292:46723.170177,0.145678,46723.403230,46723.548908
R293:46723.552437,0.076947,46723.552467,46723.629415
R294:46723.620096,0.064923,46723.629436,46723.694360
R295:46723.661331,0.062768,46723.694378,46723.757146
R296:46724.160035,0.341967,46724.160070,46724.502040
R297:46724.519541,0.061256,46724.519564,46724.580820
R298:46724.553398,0.145435,46724.580844,46724.726280
R299:46724.805945,0.029785,46724.805993,46724.835779
[#WORKER#] 46725.392047 Still Alive!
R300:46725.197921,0.331057,46725.197964,46725.529025
R301:46725.436942,0.051480,46725.529080,46725.580562
R302:46725.504182,0.080844,46725.580587,46725.661431
R303:46725.641326,0.021199,46725.661451,46725.682651
R304:46725.803578,0.044645,46725.803618,46725.848265
R305:46725.911944,0.248318,46725.911970,46726.160289
R306:46726.088797,0.093278,46726.160346,46726.253625
R307:46726.128249,0.011628,46726.253653,46726.265282
R308:46726.462552,0.022190,46726.462582,46726.484772
R309:46726.540522,0.089819,46726.540547,46726.630366
R310:46726.713858,0.090718,46726.713884,46726.804603
R311:46726.901997,0.082296,46726.902028,46726.984325
R312:46726.912128,0.027790,46726.984364,46727.012154
R313:46727.050347,0.042135,46727.050377,46727.092513
R314:46727.053549,0.257298,46727.092542,46727.349841
[#WORKER#] 46727.394253 Still Alive!
R315:46727.055076,0.147266,46727.349879,46727.497146
R316:46727.208399,0.270714,46727.497168,46727.767882
R317:46727.572094,0.059417,46727.767903,46727.827320
R318:46727.603778,0.158587,46727.827343,46727.985931
R319:46727.715267,0.337207,46727.985950,46728.323161
R320:46727.885092,0.034657,46728.323215,46728.357872
R321:46727.913236,0.045575,46728.357895,46728.403470
R322:46728.269727,0.137689,46728.403493,46728.541183
R323:46728.652571,0.031881,46728.652618,46728.684499
R324:46728.760241,0.013048,46728.760271,46728.773319
